Times	VLIN
8.60E-08	0.06799997
8.61E-08	0.08399997
8.62E-08	0.08399997
8.63E-08	0.05999997
8.64E-08	0.07599997
8.65E-08	0.08399997
8.66E-08	0.06799997
8.67E-08	0.07599997
8.68E-08	0.08399997
8.69E-08	0.08399997
8.70E-08	0.08399997
8.71E-08	0.06799997
8.72E-08	0.07599997
8.73E-08	0.07599997
8.74E-08	0.07599997
8.75E-08	0.06799997
8.76E-08	0.09199997
8.77E-08	0.07599997
8.78E-08	0.08399997
8.79E-08	0.09199997
8.80E-08	0.07599997
8.81E-08	0.06799997
8.82E-08	0.05999997
8.83E-08	0.07599997
8.84E-08	0.08399997
8.85E-08	0.07599997
8.86E-08	0.06799997
8.87E-08	0.07599997
8.88E-08	0.07599997
8.89E-08	0.07599997
8.90E-08	0.06799997
8.91E-08	0.07599997
8.92E-08	0.08399997
8.93E-08	0.06799997
8.94E-08	0.08399997
8.95E-08	0.09199997
8.96E-08	0.06799997
8.97E-08	0.06799997
8.98E-08	0.07599997
8.99E-08	0.06799997
9.00E-08	0.08399997
9.01E-08	0.09199997
9.02E-08	0.06799997
9.03E-08	0.07599997
9.04E-08	0.06799997
9.05E-08	0.06799997
9.06E-08	0.08399997
9.07E-08	0.08399997
9.08E-08	0.07599997
9.09E-08	0.08399997
9.10E-08	0.08399997
9.11E-08	0.07599997
9.12E-08	0.06799997
9.13E-08	0.07599997
9.14E-08	0.06799997
9.15E-08	0.06799997
9.16E-08	0.08399997
9.17E-08	0.07599997
9.18E-08	0.08399997
9.19E-08	0.08399997
9.20E-08	0.06799997
9.21E-08	0.07599997
9.22E-08	0.08399997
9.23E-08	0.07599997
9.24E-08	0.07599997
9.25E-08	0.07599997
9.26E-08	0.08399997
9.27E-08	0.08399997
9.28E-08	0.08399997
9.29E-08	0.05999997
9.30E-08	0.08399997
9.31E-08	0.08399997
9.32E-08	0.08399997
9.33E-08	0.09199997
9.34E-08	0.07599997
9.35E-08	0.07599997
9.36E-08	0.05199997
9.37E-08	0.05199997
9.38E-08	0.07599997
9.39E-08	0.06799997
9.40E-08	0.09199997
9.41E-08	0.08399997
9.42E-08	0.07599997
9.43E-08	0.08399997
9.44E-08	0.05999997
9.45E-08	0.06799997
9.46E-08	0.06799997
9.47E-08	0.05199997
9.48E-08	0.09199997
9.49E-08	0.08399997
9.50E-08	0.09199997
9.51E-08	0.06799997
9.52E-08	0.08399997
9.53E-08	0.07599997
9.54E-08	0.08399997
9.55E-08	0.08399997
9.56E-08	0.06799997
9.57E-08	0.06799997
9.58E-08	0.09199997
9.59E-08	0.07599997
9.60E-08	0.07599997
9.61E-08	0.07599997
9.62E-08	0.108
9.63E-08	0.06799997
9.64E-08	0.06799997
9.65E-08	0.08399997
9.66E-08	0.08399997
9.67E-08	0.05199997
9.68E-08	0.07599997
9.69E-08	0.05999997
9.70E-08	0.08399997
9.71E-08	0.08399997
9.72E-08	0.07599997
9.73E-08	0.08399997
9.74E-08	0.09999997
9.75E-08	0.06799997
9.76E-08	0.05999997
9.77E-08	0.06799997
9.78E-08	0.09199997
9.79E-08	0.06799997
9.80E-08	0.05999997
9.81E-08	0.06799997
9.82E-08	0.06799997
9.83E-08	0.06799997
9.84E-08	0.08399997
9.85E-08	0.08399997
9.86E-08	0.07599997
9.87E-08	0.08399997
9.88E-08	0.05999997
9.89E-08	0.07599997
9.90E-08	0.07599997
9.91E-08	0.05999997
9.92E-08	0.06799997
9.93E-08	0.06799997
9.94E-08	0.07599997
9.95E-08	0.06799997
9.96E-08	0.07599997
9.97E-08	0.08399997
9.98E-08	0.08399997
9.99E-08	0.07599997
1.00E-07	0.07599997
1.00E-07	0.05999997
1.00E-07	0.05999997
1.00E-07	0.09199997
1.00E-07	0.07599997
1.01E-07	0.08399997
1.01E-07	0.07599997
1.01E-07	0.06799997
1.01E-07	0.08399997
1.01E-07	0.07599997
1.01E-07	0.06799997
1.01E-07	0.07599997
1.01E-07	0.07599997
1.01E-07	0.08399997
1.01E-07	0.09199997
1.02E-07	0.06799997
1.02E-07	0.07599997
1.02E-07	0.08399997
1.02E-07	0.07599997
1.02E-07	0.05999997
1.02E-07	0.07599997
1.02E-07	0.06799997
1.02E-07	0.06799997
1.02E-07	0.09199997
1.02E-07	0.07599997
1.03E-07	0.07599997
1.03E-07	0.07599997
1.03E-07	0.07599997
1.03E-07	0.08399997
1.03E-07	0.08399997
1.03E-07	0.07599997
1.03E-07	0.07599997
1.03E-07	0.06799997
1.03E-07	0.07599997
1.03E-07	0.07599997
1.04E-07	0.09199997
1.04E-07	0.09999997
1.04E-07	0.07599997
1.04E-07	0.09199997
1.04E-07	0.06799997
1.04E-07	0.07599997
1.04E-07	0.06799997
1.04E-07	0.07599997
1.04E-07	0.08399997
1.04E-07	0.06799997
1.05E-07	0.07599997
1.05E-07	0.07599997
1.05E-07	0.05999997
1.05E-07	0.07599997
1.05E-07	0.09199997
1.05E-07	0.08399997
1.05E-07	0.07599997
1.05E-07	0.09199997
1.05E-07	0.05999997
1.05E-07	0.07599997
1.06E-07	0.08399997
1.06E-07	0.05199997
1.06E-07	0.09199997
1.06E-07	0.07599997
1.06E-07	0.08399997
1.06E-07	0.07599997
1.06E-07	0.09199997
1.06E-07	0.05999997
1.06E-07	0.08399997
1.06E-07	0.07599997
1.07E-07	0.06799997
1.07E-07	0.07599997
1.07E-07	0.08399997
1.07E-07	0.08399997
1.07E-07	0.08399997
1.07E-07	0.09199997
1.07E-07	0.06799997
1.07E-07	0.07599997
1.07E-07	0.06799997
1.07E-07	0.08399997
1.08E-07	0.05999997
1.08E-07	0.08399997
1.08E-07	0.08399997
1.08E-07	0.08399997
1.08E-07	0.06799997
1.08E-07	0.07599997
1.08E-07	0.07599997
1.08E-07	0.09199997
1.08E-07	0.07599997
1.08E-07	0.08399997
1.09E-07	0.08399997
1.09E-07	0.08399997
1.09E-07	0.06799997
1.09E-07	0.07599997
1.09E-07	0.05999997
1.09E-07	0.08399997
1.09E-07	0.07599997
1.09E-07	0.06799997
1.09E-07	0.07599997
1.09E-07	0.06799997
1.10E-07	0.07599997
1.10E-07	0.05999997
1.10E-07	0.05199997
1.10E-07	0.05199997
1.10E-07	0.01999997
1.10E-07	-0.02000003
1.10E-07	-0.04400004
1.10E-07	-0.07600004
1.10E-07	-0.1
1.10E-07	-0.108
1.11E-07	-0.132
1.11E-07	-0.14
1.11E-07	-0.164
1.11E-07	-0.18
1.11E-07	-0.164
1.11E-07	-0.164
1.11E-07	-0.14
1.11E-07	-0.156
1.11E-07	-0.116
1.11E-07	-0.09200004
1.12E-07	-0.07600004
1.12E-07	-0.06800004
1.12E-07	-0.04400004
1.12E-07	-0.02000003
1.12E-07	-0.01200003
1.12E-07	-0.02000003
1.12E-07	-0.004000033
1.12E-07	-0.004000033
1.12E-07	-0.004000033
1.12E-07	0.003999967
1.13E-07	0.01199997
1.13E-07	0.01999997
1.13E-07	0.003999967
1.13E-07	0.01199997
1.13E-07	0.01999997
1.13E-07	-0.02000003
1.13E-07	0.01199997
1.13E-07	0.01999997
1.13E-07	0.01999997
1.13E-07	0.02799997
1.14E-07	0.01999997
1.14E-07	0.003999967
1.14E-07	-0.004000033
1.14E-07	-0.004000033
1.14E-07	-0.004000033
1.14E-07	0.003999967
1.14E-07	0.01199997
1.14E-07	0.01199997
1.14E-07	0.01199997
1.14E-07	0.01199997
1.15E-07	0.003999967
1.15E-07	0.01199997
1.15E-07	0.01199997
1.15E-07	0.003999967
1.15E-07	0.01999997
1.15E-07	0.01999997
1.15E-07	0.003999967
1.15E-07	0.01999997
1.15E-07	0.02799997
1.15E-07	0.003999967
1.16E-07	0.003999967
1.16E-07	0.01199997
1.16E-07	0.01199997
1.16E-07	-0.01200003
1.16E-07	0.01999997
1.16E-07	0.003999967
1.16E-07	0.003999967
1.16E-07	-0.004000033
1.16E-07	-0.004000033
1.16E-07	0.01199997
1.17E-07	0.01199997
1.17E-07	0.003999967
1.17E-07	0.01999997
1.17E-07	-0.004000033
1.17E-07	-0.01200003
1.17E-07	0.01199997
1.17E-07	0.01199997
1.17E-07	0.01199997
1.17E-07	0.02799997
1.17E-07	0.01999997
1.18E-07	0.003999967
1.18E-07	-0.01200003
1.18E-07	0.02799997
1.18E-07	0.02799997
1.18E-07	0.01999997
1.18E-07	0.003999967
1.18E-07	0.01199997
1.18E-07	0.003999967
1.18E-07	-0.004000033
1.18E-07	0.003999967
1.19E-07	-0.004000033
1.19E-07	0.01199997
1.19E-07	0.01999997
1.19E-07	-0.004000033
1.19E-07	0.01999997
1.19E-07	0.02799997
1.19E-07	-0.004000033
1.19E-07	-0.004000033
1.19E-07	0.01999997
1.19E-07	0.01999997
1.20E-07	0.02799997
1.20E-07	0.01199997
1.20E-07	0.01199997
1.20E-07	-0.004000033
1.20E-07	0.01199997
1.20E-07	0.01199997
1.20E-07	-0.01200003
1.20E-07	-0.01200003
1.20E-07	0.01999997
1.20E-07	0.01199997
1.21E-07	0.003999967
1.21E-07	0.02799997
1.21E-07	0.01999997
1.21E-07	0.01199997
1.21E-07	0.03599997
1.21E-07	0.01199997
1.21E-07	-0.01200003
1.21E-07	0.01199997
1.21E-07	0.01999997
1.21E-07	0.003999967
1.22E-07	0.01199997
1.22E-07	-0.01200003
1.22E-07	0.01199997
1.22E-07	0.003999967
1.22E-07	0.003999967
1.22E-07	0.01199997
1.22E-07	0.01999997
1.22E-07	0.01199997
1.22E-07	0.003999967
1.22E-07	0.01199997
1.23E-07	0.003999967
1.23E-07	0.01999997
1.23E-07	0.01199997
1.23E-07	0.003999967
1.23E-07	0.01999997
1.23E-07	0.003999967
1.23E-07	0.003999967
1.23E-07	0.02799997
1.23E-07	0.01199997
1.23E-07	0.01999997
1.24E-07	0.01199997
1.24E-07	0.003999967
1.24E-07	0.01199997
1.24E-07	0.02799997
1.24E-07	0.02799997
1.24E-07	0.01199997
1.24E-07	0.01199997
1.24E-07	0.01999997
1.24E-07	0.01999997
1.24E-07	0.01199997
1.25E-07	0.003999967
1.25E-07	0.01999997
1.25E-07	0.02799997
1.25E-07	0.01199997
1.25E-07	0.01999997
1.25E-07	0.003999967
1.25E-07	0.003999967
1.25E-07	0.003999967
1.25E-07	0.01199997
1.25E-07	-0.004000033
1.26E-07	0.01199997
1.26E-07	0.003999967
1.26E-07	-0.004000033
1.26E-07	0.02799997
1.26E-07	0.003999967
1.26E-07	-0.004000033
1.26E-07	0.01199997
1.26E-07	0.003999967
1.26E-07	0.01199997
1.26E-07	0.01999997
1.27E-07	0.01199997
1.27E-07	-0.004000033
1.27E-07	-0.004000033
1.27E-07	0.01999997
1.27E-07	0.01999997
1.27E-07	0.01999997
1.27E-07	0.01999997
1.27E-07	0.02799997
1.27E-07	0.01999997
1.27E-07	0.01999997
1.28E-07	0.01999997
1.28E-07	0.003999967
1.28E-07	0.01199997
1.28E-07	0.003999967
1.28E-07	0.01999997
1.28E-07	-0.004000033
1.28E-07	0.01999997
1.28E-07	0.02799997
1.28E-07	0.003999967
1.28E-07	0.003999967
1.29E-07	0.02799997
1.29E-07	-0.004000033
1.29E-07	-0.004000033
1.29E-07	0.01999997
1.29E-07	0.01199997
1.29E-07	-0.01200003
1.29E-07	0.01199997
1.29E-07	-0.01200003
1.29E-07	-0.01200003
1.29E-07	0.003999967
1.30E-07	-0.004000033
1.30E-07	-0.02800003
1.30E-07	-0.02000003
1.30E-07	-0.03600003
1.30E-07	-0.03600003
1.30E-07	-0.04400004
1.30E-07	-0.03600003
1.30E-07	-0.02800003
1.30E-07	-0.02000003
1.30E-07	-0.03600003
1.31E-07	-0.02000003
1.31E-07	-0.004000033
1.31E-07	-0.004000033
1.31E-07	-0.004000033
1.31E-07	0.003999967
1.31E-07	0.04399997
1.31E-07	0.03599997
1.31E-07	0.01199997
1.31E-07	0.01199997
1.31E-07	0.02799997
1.32E-07	0.01199997
1.32E-07	0.02799997
1.32E-07	0.01999997
1.32E-07	0.02799997
1.32E-07	0.02799997
1.32E-07	0.01199997
1.32E-07	-0.004000033
1.32E-07	0.02799997
1.32E-07	0.01199997
1.32E-07	0.003999967
1.33E-07	-0.01200003
1.33E-07	-0.01200003
1.33E-07	-0.004000033
1.33E-07	0.01199997
1.33E-07	0.01199997
1.33E-07	0.003999967
1.33E-07	-0.004000033
1.33E-07	0.01999997
1.33E-07	0.01999997
1.33E-07	0.003999967
1.34E-07	0.01199997
1.34E-07	0.003999967
1.34E-07	0.01199997
1.34E-07	0.01199997
1.34E-07	0.01999997
1.34E-07	0.01199997
1.34E-07	0.01199997
1.34E-07	0.003999967
1.34E-07	-0.004000033
1.34E-07	-0.004000033
1.35E-07	-0.02800003
1.35E-07	-0.01200003
1.35E-07	-0.02800003
1.35E-07	0.003999967
1.35E-07	0.003999967
1.35E-07	0.003999967
1.35E-07	-0.01200003
1.35E-07	0.003999967
1.35E-07	-0.01200003
1.35E-07	-0.01200003
1.36E-07	0.003999967
1.36E-07	-0.004000033
1.36E-07	-0.004000033
1.36E-07	0.003999967
1.36E-07	-0.01200003
1.36E-07	0.003999967
1.36E-07	-0.01200003
1.36E-07	0.01199997
1.36E-07	-0.004000033
1.36E-07	0.003999967
1.37E-07	-0.01200003
1.37E-07	0.01199997
1.37E-07	0.01199997
1.37E-07	0.01199997
1.37E-07	0.003999967
1.37E-07	0.01199997
1.37E-07	0.003999967
1.37E-07	0.01199997
1.37E-07	-0.004000033
1.37E-07	0.01199997
1.38E-07	0.003999967
1.38E-07	0.01199997
1.38E-07	-0.004000033
1.38E-07	0.01199997
1.38E-07	0.003999967
1.38E-07	0.003999967
1.38E-07	-0.004000033
1.38E-07	0.003999967
1.38E-07	0.01199997
1.38E-07	-0.004000033
1.39E-07	-0.004000033
1.39E-07	0.01199997
1.39E-07	0.003999967
1.39E-07	0.01999997
1.39E-07	0.01199997
1.39E-07	-0.004000033
1.39E-07	0.01999997
1.39E-07	-0.004000033
1.39E-07	-0.01200003
1.39E-07	0.01199997
1.40E-07	0.003999967
1.40E-07	0.003999967
1.40E-07	0.003999967
1.40E-07	0.003999967
1.40E-07	-0.01200003
1.40E-07	0.01199997
1.40E-07	-0.004000033
1.40E-07	-0.01200003
1.40E-07	-0.004000033
1.40E-07	0.003999967
1.41E-07	-0.01200003
1.41E-07	-0.004000033
1.41E-07	-0.004000033
1.41E-07	-0.01200003
1.41E-07	-0.02800003
1.41E-07	-0.01200003
1.41E-07	-0.01200003
1.41E-07	-0.01200003
1.41E-07	-0.02000003
1.41E-07	-0.02000003
1.42E-07	-0.02800003
1.42E-07	-0.02800003
1.42E-07	-0.02800003
1.42E-07	-0.03600003
1.42E-07	-0.02800003
1.42E-07	-0.01200003
1.42E-07	-0.02800003
1.42E-07	-0.01200003
1.42E-07	-0.02800003
1.42E-07	-0.02800003
1.43E-07	-0.02800003
1.43E-07	-0.02800003
1.43E-07	-0.01200003
1.43E-07	-0.004000033
1.43E-07	-0.01200003
1.43E-07	0.01199997
1.43E-07	-0.01200003
1.43E-07	-0.004000033
1.43E-07	-0.02000003
1.43E-07	-0.004000033
1.44E-07	0.003999967
1.44E-07	-0.01200003
1.44E-07	-0.02800003
1.44E-07	-0.004000033
1.44E-07	0.01199997
1.44E-07	-0.02800003
1.44E-07	-0.02000003
1.44E-07	-0.01200003
1.44E-07	-0.01200003
1.44E-07	-0.01200003
1.45E-07	-0.01200003
1.45E-07	0.003999967
1.45E-07	0.003999967
1.45E-07	-0.004000033
1.45E-07	-0.01200003
1.45E-07	-0.01200003
1.45E-07	-0.01200003
1.45E-07	-0.02000003
1.45E-07	-0.01200003
1.45E-07	0.003999967
1.46E-07	-0.05200004
1.46E-07	-0.004000033
1.46E-07	-0.03600003
1.46E-07	-0.004000033
1.46E-07	-0.02000003
1.46E-07	-0.02000003
1.46E-07	0.01999997
1.46E-07	-0.004000033
1.46E-07	-0.02000003
1.46E-07	0.003999967
1.47E-07	0.003999967
1.47E-07	0.003999967
1.47E-07	-0.01200003
1.47E-07	-0.004000033
1.47E-07	-0.004000033
1.47E-07	-0.004000033
1.47E-07	-0.01200003
1.47E-07	-0.004000033
1.47E-07	-0.004000033
1.47E-07	-0.02000003
1.48E-07	-0.02800003
1.48E-07	-0.02800003
1.48E-07	-0.004000033
1.48E-07	-0.004000033
1.48E-07	-0.02000003
1.48E-07	-0.02800003
1.48E-07	0.003999967
1.48E-07	-0.01200003
1.48E-07	-0.02000003
1.48E-07	-0.004000033
1.49E-07	-0.01200003
1.49E-07	0.003999967
1.49E-07	-0.01200003
1.49E-07	-0.02000003
1.49E-07	-0.004000033
1.49E-07	-0.02000003
1.49E-07	-0.02000003
1.49E-07	-0.02000003
1.49E-07	-0.004000033
1.49E-07	-0.02800003
1.50E-07	-0.004000033
1.50E-07	-0.02000003
1.50E-07	-0.01200003
1.50E-07	-0.004000033
1.50E-07	-0.01200003
1.50E-07	-0.004000033
1.50E-07	-0.004000033
1.50E-07	0.003999967
1.50E-07	-0.004000033
1.50E-07	-0.004000033
1.51E-07	-0.02000003
1.51E-07	0.003999967
1.51E-07	-0.004000033
1.51E-07	0.01199997
1.51E-07	-0.01200003
1.51E-07	-0.004000033
1.51E-07	0.01199997
1.51E-07	-0.004000033
1.51E-07	-0.004000033
1.51E-07	-0.01200003
1.52E-07	-0.01200003
1.52E-07	-0.004000033
1.52E-07	-0.01200003
1.52E-07	-0.01200003
1.52E-07	-0.004000033
1.52E-07	-0.004000033
1.52E-07	-0.01200003
1.52E-07	-0.01200003
1.52E-07	-0.01200003
1.52E-07	-0.01200003
1.53E-07	-0.02000003
1.53E-07	-0.004000033
1.53E-07	-0.01200003
1.53E-07	-0.004000033
1.53E-07	-0.02000003
1.53E-07	0.01199997
1.53E-07	-0.01200003
1.53E-07	-0.004000033
1.53E-07	-0.01200003
1.53E-07	-0.004000033
1.54E-07	0.003999967
1.54E-07	-0.004000033
1.54E-07	-0.02000003
1.54E-07	-0.004000033
1.54E-07	-0.02800003
1.54E-07	-0.004000033
1.54E-07	-0.02800003
1.54E-07	-0.004000033
1.54E-07	-0.01200003
1.54E-07	-0.004000033
1.55E-07	-0.02800003
1.55E-07	-0.02000003
1.55E-07	-0.01200003
1.55E-07	-0.02000003
1.55E-07	0.003999967
1.55E-07	0.02799997
1.55E-07	-0.004000033
1.55E-07	-0.01200003
1.55E-07	-0.01200003
1.55E-07	-0.004000033
1.56E-07	-0.02000003
1.56E-07	-0.02000003
1.56E-07	0.003999967
1.56E-07	-0.004000033
1.56E-07	-0.02000003
1.56E-07	-0.03600003
1.56E-07	0.003999967
1.56E-07	-0.01200003
1.56E-07	-0.02000003
1.56E-07	0.01199997
1.57E-07	0.003999967
1.57E-07	-0.01200003
1.57E-07	-0.01200003
1.57E-07	-0.01200003
1.57E-07	-0.01200003
1.57E-07	-0.01200003
1.57E-07	-0.004000033
1.57E-07	0.003999967
1.57E-07	-0.01200003
1.57E-07	-0.004000033
1.58E-07	0.003999967
1.58E-07	-0.004000033
1.58E-07	0.003999967
1.58E-07	-0.004000033
1.58E-07	-0.01200003
1.58E-07	-0.004000033
1.58E-07	-0.01200003
1.58E-07	-0.004000033
1.58E-07	-0.01200003
1.58E-07	-0.004000033
1.59E-07	-0.01200003
1.59E-07	-0.02800003
1.59E-07	-0.02000003
1.59E-07	-0.02000003
1.59E-07	0.003999967
1.59E-07	0.003999967
1.59E-07	-0.01200003
1.59E-07	-0.004000033
1.59E-07	-0.01200003
1.59E-07	0.003999967
1.60E-07	-0.004000033
1.60E-07	-0.004000033
1.60E-07	-0.01200003
1.60E-07	0.01999997
1.60E-07	-0.01200003
1.60E-07	-0.01200003
1.60E-07	-0.01200003
1.60E-07	-0.004000033
1.60E-07	-0.01200003
1.60E-07	-0.02000003
1.61E-07	-0.004000033
1.61E-07	-0.004000033
1.61E-07	-0.01200003
1.61E-07	-0.01200003
1.61E-07	-0.004000033
1.61E-07	-0.004000033
1.61E-07	-0.02000003
1.61E-07	-0.02000003
1.61E-07	-0.02000003
1.61E-07	0.003999967
1.62E-07	-0.004000033
1.62E-07	-0.02800003
1.62E-07	-0.01200003
1.62E-07	-0.01200003
1.62E-07	-0.01200003
1.62E-07	-0.004000033
1.62E-07	0.003999967
1.62E-07	0.01199997
1.62E-07	0.01999997
1.62E-07	-0.004000033
1.63E-07	0.01999997
1.63E-07	-0.02000003
1.63E-07	-0.004000033
1.63E-07	-0.02800003
1.63E-07	0.003999967
1.63E-07	-0.004000033
1.63E-07	-0.004000033
1.63E-07	-0.004000033
1.63E-07	-0.02000003
1.63E-07	-0.01200003
1.64E-07	-0.004000033
1.64E-07	-0.01200003
1.64E-07	-0.01200003
1.64E-07	-0.02000003
1.64E-07	0.003999967
1.64E-07	0.01199997
1.64E-07	-0.01200003
1.64E-07	-0.004000033
1.64E-07	-0.02000003
1.64E-07	0.003999967
1.65E-07	0.01999997
1.65E-07	-0.01200003
1.65E-07	-0.004000033
1.65E-07	-0.004000033
1.65E-07	-0.004000033
1.65E-07	-0.02800003
1.65E-07	-0.02800003
1.65E-07	-0.01200003
1.65E-07	-0.004000033
1.65E-07	-0.01200003
1.66E-07	-0.02000003
1.66E-07	0.003999967
1.66E-07	-0.02000003
1.66E-07	-0.01200003
1.66E-07	-0.004000033
1.66E-07	-0.01200003
1.66E-07	0.003999967
1.66E-07	-0.01200003
1.66E-07	-0.01200003
1.66E-07	-0.01200003
1.67E-07	-0.02000003
1.67E-07	-0.01200003
1.67E-07	-0.004000033
1.67E-07	-0.004000033
1.67E-07	-0.01200003
1.67E-07	-0.01200003
1.67E-07	-0.004000033
1.67E-07	0.003999967
1.67E-07	-0.01200003
1.67E-07	-0.004000033
1.68E-07	-0.01200003
1.68E-07	-0.004000033
1.68E-07	-0.004000033
1.68E-07	0.003999967
1.68E-07	-0.01200003
1.68E-07	-0.02000003
1.68E-07	-0.004000033
1.68E-07	-0.004000033
1.68E-07	-0.004000033
1.68E-07	-0.01200003
1.69E-07	0.01199997
1.69E-07	-0.01200003
1.69E-07	-0.01200003
1.69E-07	-0.01200003
1.69E-07	-0.004000033
1.69E-07	-0.004000033
1.69E-07	-0.004000033
1.69E-07	-0.02000003
1.69E-07	0.003999967
1.69E-07	-0.004000033
1.70E-07	0.003999967
1.70E-07	0.003999967
1.70E-07	-0.02000003
1.70E-07	-0.01200003
1.70E-07	-0.01200003
1.70E-07	0.01199997
1.70E-07	0.003999967
1.70E-07	-0.004000033
1.70E-07	0.003999967
1.70E-07	-0.01200003
1.71E-07	-0.02800003
1.71E-07	0.003999967
1.71E-07	0.003999967
1.71E-07	-0.02000003
1.71E-07	-0.004000033
1.71E-07	-0.004000033
1.71E-07	-0.004000033
1.71E-07	-0.01200003
1.71E-07	0.01999997
1.71E-07	-0.02000003
1.72E-07	-0.02000003
1.72E-07	-0.004000033
1.72E-07	-0.01200003
1.72E-07	0.003999967
1.72E-07	0.01199997
1.72E-07	0.01999997
1.72E-07	0.003999967
1.72E-07	0.01999997
1.72E-07	-0.004000033
1.72E-07	0.01199997
1.73E-07	-0.004000033
1.73E-07	0.003999967
1.73E-07	0.01199997
1.73E-07	-0.004000033
1.73E-07	0.003999967
1.73E-07	-0.01200003
1.73E-07	0.003999967
1.73E-07	0.01999997
1.73E-07	0.01999997
1.73E-07	-0.01200003
1.74E-07	0.01999997
1.74E-07	0.01199997
1.74E-07	-0.004000033
1.74E-07	-0.004000033
1.74E-07	0.003999967
1.74E-07	0.003999967
1.74E-07	-0.004000033
1.74E-07	0.003999967
1.74E-07	-0.01200003
1.74E-07	-0.004000033
1.75E-07	-0.004000033
1.75E-07	-0.01200003
1.75E-07	-0.004000033
1.75E-07	-0.004000033
1.75E-07	0.003999967
1.75E-07	0.01199997
1.75E-07	0.01999997
1.75E-07	0.01199997
1.75E-07	0.003999967
1.75E-07	0.02799997
1.76E-07	0.01199997
1.76E-07	-0.01200003
1.76E-07	0.003999967
1.76E-07	-0.004000033
1.76E-07	0.01199997
1.76E-07	-0.004000033
1.76E-07	0.003999967
1.76E-07	0.003999967
1.76E-07	0.01199997
1.76E-07	0.01199997
1.77E-07	-0.02000003
1.77E-07	-0.01200003
1.77E-07	-0.004000033
1.77E-07	0.003999967
1.77E-07	-0.02000003
1.77E-07	0.01999997
1.77E-07	-0.02000003
1.77E-07	-0.004000033
1.77E-07	0.003999967
1.77E-07	0.02799997
1.78E-07	-0.004000033
1.78E-07	-0.004000033
1.78E-07	-0.01200003
1.78E-07	-0.01200003
1.78E-07	-0.004000033
1.78E-07	-0.02000003
1.78E-07	0.01199997
1.78E-07	0.01199997
1.78E-07	-0.004000033
1.78E-07	0.01199997
1.79E-07	0.01999997
1.79E-07	-0.01200003
1.79E-07	-0.02000003
1.79E-07	0.01199997
1.79E-07	0.01999997
1.79E-07	-0.02000003
1.79E-07	0.01199997
1.79E-07	0.01199997
1.79E-07	-0.004000033
1.79E-07	0.003999967
1.80E-07	0.003999967
1.80E-07	-0.004000033
1.80E-07	-0.004000033
1.80E-07	0.003999967
1.80E-07	-0.004000033
